Dates,EMB US Equity,GLD US Equity,TLT US Equity,IYR US Equity,IGIB US Equity,IJH US Equity
2013/7/19,0.060254368,0.523370145,0.043001229,0.058482744,0.081624306,0.233267208
2013/7/22,0.058640623,0.528625668,0.043595533,0.058565265,0.080160532,0.230412379
2013/7/23,0.058551551,0.530978125,0.041941519,0.057857641,0.080101936,0.23056923
2013/7/24,0.057496215,0.529354999,0.04417078,0.05594935,0.081033755,0.231994901
2013/7/25,0.056353417,0.530091235,0.044494615,0.05654051,0.080693863,0.23182636
2013/7/26,0.056366923,0.531143087,0.043228121,0.05679982,0.080829778,0.23163227
2013/7/29,0.056307858,0.531279298,0.042882911,0.057632805,0.080895929,0.231001199
2013/7/30,0.056265253,0.530199364,0.042752782,0.058238627,0.080479636,0.232064338
2013/7/31,0.055449577,0.528601133,0.04441858,0.057958965,0.080478514,0.233093232
2013/8/1,0.054444171,0.512029154,0.042136322,0.054364714,0.078762629,0.258263011
2013/8/2,0.055045086,0.508932909,0.042256656,0.055828209,0.079063473,0.258873667
2013/8/5,0.055316326,0.507607004,0.042250486,0.05546589,0.079254571,0.260105722
2013/8/6,0.055985844,0.505379767,0.039752194,0.055046773,0.080132354,0.263703068
2013/8/7,0.055770379,0.505517406,0.040773699,0.05551053,0.079572378,0.262855608
2013/8/8,0.054922552,0.508571792,0.04342816,0.05416808,0.078370935,0.26053848
2013/8/9,0.055074152,0.5089752,0.043445554,0.053829224,0.078276018,0.260399852
2013/8/12,0.054594415,0.513802688,0.042793414,0.051958931,0.077588219,0.259262332
2013/8/13,0.054662115,0.513110845,0.04257622,0.050105768,0.078087524,0.261457527
2013/8/14,0.054063782,0.517264045,0.042468362,0.049539361,0.07766286,0.259001589
2013/8/15,0.052861602,0.527387437,0.041978998,0.045955687,0.077406815,0.254409462
2013/8/16,0.052186113,0.531493685,0.043806617,0.042545132,0.077280642,0.252687811
2013/8/19,0.051281963,0.53156036,0.043761929,0.042656319,0.077889425,0.252850004
2013/8/20,0.050512729,0.528101388,0.039114286,0.050831363,0.078182567,0.253257667
2013/8/21,0.050060353,0.527569849,0.038649797,0.054740235,0.07824109,0.250738676
2013/8/22,0.049699821,0.525961519,0.038707627,0.057103292,0.077495501,0.25103224
2013/8/23,0.0494288,0.532216393,0.038699537,0.05427998,0.076783705,0.248591585
2013/8/26,0.04988581,0.533907575,0.037508491,0.053294724,0.076829767,0.248573633
2013/8/27,0.050031957,0.538908852,0.037934959,0.052867812,0.076779973,0.243476447
2013/8/28,0.049793406,0.53952063,0.037816892,0.052489361,0.075757006,0.244622704
2013/8/29,0.04927334,0.537570296,0.038215663,0.052706911,0.075963905,0.246269885
2013/8/30,0.049715115,0.536741023,0.040397824,0.052464968,0.07655828,0.244122789
2013/9/2,0.049715115,0.536741023,0.040397824,0.052464968,0.07655828,0.244122789
2013/9/3,0.050055181,0.553079292,0.040609564,0.050061808,0.077592979,0.228601177
2013/9/4,0.050110659,0.551089624,0.040901907,0.050810885,0.078265496,0.228821429
2013/9/5,0.05085888,0.548368576,0.039627766,0.049724582,0.079486323,0.231933872
2013/9/6,0.051081668,0.551008557,0.038743072,0.051151624,0.07845828,0.229556799
2013/9/9,0.050838445,0.546718256,0.038479485,0.053508943,0.078224723,0.232230148
2013/9/10,0.05088318,0.540886525,0.039940879,0.054301875,0.077982796,0.236004744
2013/9/11,0.051088157,0.539622186,0.039936537,0.055467315,0.077985359,0.235900446
2013/9/12,0.052345411,0.533167875,0.039943428,0.055779779,0.079507144,0.239256363
2013/9/13,0.052503629,0.531268121,0.039746066,0.056755556,0.079265258,0.240461369
2013/9/16,0.053625336,0.528324278,0.03954605,0.056186509,0.079104226,0.243213601
2013/9/17,0.053026857,0.527110425,0.039480509,0.057236204,0.078774662,0.244371344
2013/9/18,0.054344979,0.528503936,0.038400758,0.061553687,0.076217098,0.240979541
2013/9/19,0.055081682,0.527950868,0.035817078,0.064854356,0.076215397,0.24008062
2013/9/20,0.056593685,0.523894895,0.036862044,0.064402269,0.077922608,0.240324499
2013/9/23,0.0557938,0.524983549,0.037639627,0.062694607,0.078211091,0.240677325
2013/9/24,0.055239413,0.525743412,0.040247278,0.061259524,0.078057842,0.239452531
2013/9/25,0.054555742,0.527256442,0.040814999,0.061583962,0.07769764,0.238091214
2013/9/26,0.054357916,0.526130227,0.040903488,0.05984645,0.078050147,0.240711772
2013/9/27,0.054219729,0.528071453,0.041663821,0.059051566,0.077716271,0.239277159
2013/9/30,0.054416015,0.527181143,0.042077289,0.057934138,0.078005671,0.240385743
2013/10/1,0.053228683,0.503891531,0.043272158,0.056924967,0.07654461,0.266138051
2013/10/2,0.05231669,0.505275847,0.04365279,0.057168707,0.075733091,0.265852875
2013/10/3,0.052431451,0.506128572,0.043842975,0.056991949,0.075920016,0.264685036
2013/10/4,0.052591228,0.503776289,0.043830121,0.055545707,0.075877812,0.268378843
2013/10/7,0.052765838,0.507780518,0.043549786,0.055532938,0.075121598,0.265249323
2013/10/8,0.053169748,0.508379549,0.043783185,0.055597899,0.075503023,0.263566595
2013/10/9,0.053504682,0.505383426,0.043900669,0.056959558,0.075716441,0.264535223
2013/10/10,0.053710983,0.498108429,0.042509984,0.059189179,0.075540217,0.270941208
2013/10/11,0.054540497,0.492078184,0.043525059,0.056979155,0.076706966,0.276170139
2013/10/14,0.054527865,0.491473336,0.043115198,0.057057257,0.076463495,0.277362849
2013/10/15,0.053965967,0.494192081,0.043291531,0.058174959,0.076334342,0.27404112
2013/10/16,0.054039327,0.489693846,0.043679004,0.059244758,0.076261773,0.277081292
2013/10/17,0.053704593,0.494539275,0.042752891,0.059300327,0.074648138,0.275054776
2013/10/18,0.054279448,0.493229958,0.041648706,0.05805234,0.074833288,0.27795626
2013/10/21,0.054710366,0.492743515,0.040220921,0.055696326,0.075520597,0.281108275
2013/10/22,0.053688538,0.496630625,0.040222985,0.055898513,0.074486849,0.279072491
2013/10/23,0.053462662,0.497414796,0.040361351,0.054556156,0.075276244,0.278928791
2013/10/24,0.052139349,0.49874983,0.039025887,0.056435923,0.075337823,0.278311187
2013/10/25,0.051905143,0.497533777,0.039108412,0.057304057,0.075524917,0.278623695
2013/10/28,0.051295847,0.5002396,0.035881735,0.055700747,0.076108996,0.280773075
2013/10/29,0.051430064,0.4975809,0.034813445,0.057488939,0.076228303,0.28245835
2013/10/30,0.051000206,0.498514027,0.035425864,0.056192006,0.07649256,0.282375337
2013/10/31,0.051594256,0.495341448,0.036651771,0.055488412,0.076945726,0.283978387
2013/11/1,0.050668498,0.491854839,0.03850397,0.055577901,0.077080325,0.286314467
2013/11/4,0.050414646,0.487513437,0.039800265,0.059843981,0.076474742,0.285952928
2013/11/5,0.050551137,0.488978872,0.040083368,0.058000201,0.076780688,0.285605734
2013/11/6,0.050286564,0.490421854,0.03922127,0.059393035,0.076469851,0.284207425
2013/11/7,0.05062154,0.49081647,0.040766871,0.059462303,0.0767599,0.281572916
2013/11/8,0.050574553,0.486788127,0.040056494,0.057547224,0.077107868,0.287925734
2013/11/11,0.050364351,0.485989636,0.039971451,0.057250489,0.077214169,0.289209905
2013/11/12,0.049498233,0.485155243,0.040270111,0.055171724,0.07729768,0.292607008
2013/11/13,0.048605958,0.484855311,0.037956491,0.056377898,0.076834525,0.295369817
2013/11/14,0.048576527,0.486896937,0.038054841,0.055798026,0.07608061,0.294593059
2013/11/15,0.048776082,0.485162739,0.039822454,0.056109294,0.075737371,0.294392061
2013/11/18,0.050472202,0.484384686,0.036478976,0.056571761,0.076432584,0.29565979
2013/11/19,0.049910283,0.48502203,0.038163063,0.056070874,0.076487077,0.294346672
2013/11/20,0.050511411,0.479388992,0.038356522,0.055654903,0.077479618,0.298608554
2013/11/21,0.050196603,0.474221417,0.038935977,0.058754392,0.077103494,0.300788118
2013/11/22,0.050371669,0.472290151,0.040073213,0.058658489,0.076856724,0.301749754
2013/11/25,0.050978487,0.474420026,0.038749109,0.056567591,0.076981825,0.302302962
2013/11/26,0.051337009,0.475872019,0.033786322,0.056394565,0.077644221,0.304965865
2013/11/27,0.051212943,0.473170355,0.033865304,0.056938287,0.077974269,0.306838841
2013/11/28,0.051212943,0.473170355,0.033865304,0.056938287,0.077974269,0.306838841
2013/11/29,0.051040668,0.476780629,0.034223423,0.055236753,0.077697667,0.305020859
2013/12/2,0.05105223,0.470669279,0.036665468,0.053804577,0.078432339,0.309376106
2013/12/3,0.051318952,0.472103458,0.035243344,0.053804819,0.078363788,0.30916564
2013/12/4,0.049931079,0.475704939,0.035864509,0.054226883,0.077334129,0.306938461
2013/12/5,0.05042745,0.471712856,0.037568769,0.053464834,0.077811571,0.309014521
2013/12/6,0.050538873,0.470045885,0.03679111,0.051919061,0.07766539,0.313039681
2013/12/9,0.050710056,0.472100263,0.036091661,0.052602989,0.076850784,0.311644247
2013/12/10,0.050813466,0.475105991,0.035369128,0.054662258,0.076955524,0.307093634
2013/12/11,0.050561205,0.475791114,0.036392857,0.054118709,0.077370847,0.305765268
2013/12/12,0.051401448,0.469265827,0.035765249,0.054205307,0.078786487,0.310575683
2013/12/13,0.05111088,0.470477965,0.035703213,0.054511124,0.078725521,0.309471297
2013/12/16,0.051265668,0.467460289,0.034596448,0.054567815,0.078847506,0.313262275
2013/12/17,0.051222635,0.463569267,0.034840647,0.056571771,0.079174585,0.314621095
2013/12/18,0.050800037,0.454841207,0.035077647,0.059597011,0.078185651,0.321498448
2013/12/19,0.051262841,0.450862159,0.035752652,0.058040344,0.079154983,0.324927021
2013/12/20,0.051233496,0.457028603,0.034535958,0.055332506,0.078771014,0.323098423
2013/12/23,0.051196149,0.45491676,0.034345002,0.053127792,0.079153654,0.327260642
2013/12/24,0.051107316,0.456293578,0.032060344,0.052584099,0.078848264,0.329106398
2013/12/25,0.051107316,0.456293578,0.032060344,0.052584099,0.078848264,0.329106398
2013/12/26,0.050837102,0.457968079,0.030936921,0.051765735,0.078663453,0.329828709
2013/12/27,0.050791516,0.457882122,0.031752751,0.050828562,0.078693905,0.330051144
2013/12/30,0.051086652,0.450715257,0.032213078,0.053987828,0.079129245,0.332867939
2013/12/31,0.050930525,0.453100273,0.032424176,0.050985828,0.078967295,0.333591902
2014/1/1,0.050930525,0.453100273,0.032424176,0.050985828,0.078967295,0.333591902
2014/1/2,0.050843789,0.456073194,0.034895881,0.051064773,0.078719129,0.328403234
2014/1/3,0.050449735,0.457063349,0.035776045,0.051561283,0.077993633,0.327155956
2014/1/6,0.050979756,0.458004373,0.035343378,0.051097862,0.078594828,0.325979803
2014/1/7,0.05130376,0.453502238,0.035581984,0.053177096,0.078440529,0.327994393
2014/1/8,0.05103288,0.452855669,0.034967935,0.051815464,0.078742586,0.330585466
2014/1/9,0.050655697,0.453258652,0.035252083,0.051227102,0.078673651,0.330932815
2014/1/10,0.051381543,0.454906706,0.032875245,0.052309112,0.07841243,0.330114965
2014/1/13,0.051830132,0.458616991,0.032798278,0.0516499,0.079080518,0.32602418
2014/1/14,0.051799671,0.453127217,0.031947659,0.052467551,0.079068725,0.331589178
2014/1/15,0.051774309,0.451954319,0.032341759,0.051654341,0.078984702,0.33329057
2014/1/16,0.05159451,0.451825634,0.033417416,0.051517268,0.078965697,0.332679475
2014/1/17,0.051174929,0.456462783,0.034914443,0.050445437,0.077925744,0.329076664
2014/1/20,0.051174929,0.456462783,0.034914443,0.050445437,0.077925744,0.329076664
2014/1/21,0.051021788,0.452790965,0.036068039,0.049792869,0.078021281,0.332305058
2014/1/22,0.050570193,0.450291768,0.033888617,0.053887028,0.077350656,0.334011738
2014/1/23,0.049287003,0.454237147,0.034765489,0.056539833,0.077004758,0.328165769
2014/1/24,0.047431677,0.459908673,0.035742352,0.057228896,0.077362407,0.322325996
2014/1/27,0.047646654,0.457478721,0.037225531,0.059267558,0.077760331,0.320621205
2014/1/28,0.04783753,0.452331365,0.038873449,0.061996774,0.077012416,0.321948467
2014/1/29,0.047392911,0.457612576,0.039207489,0.060309238,0.076867615,0.318610171
2014/1/30,0.048421743,0.449801123,0.039263994,0.060289049,0.077747762,0.32447633
2014/1/31,0.048893816,0.452223933,0.037629022,0.059615972,0.078037035,0.323600222
2014/2/3,0.050795442,0.477248743,0.04212605,0.060126617,0.081602736,0.288100413
2014/2/4,0.050041587,0.47550675,0.044476233,0.063330689,0.081259336,0.285385404
2014/2/5,0.050801345,0.476436592,0.048477765,0.059149053,0.081097323,0.284037922
2014/2/6,0.050921827,0.473472823,0.048773279,0.060249742,0.080975927,0.285606403
2014/2/7,0.051135817,0.473205076,0.050127906,0.058766727,0.080620642,0.286143832
2014/2/10,0.049760751,0.4743558,0.05148346,0.057925211,0.080423118,0.286051661
2014/2/11,0.049985436,0.476821797,0.049821299,0.056804787,0.080205224,0.286361458
2014/2/12,0.051174044,0.476565784,0.0473767,0.056632394,0.08045227,0.287798807
2014/2/13,0.050033919,0.480228414,0.047162944,0.056134634,0.079711336,0.286728753
2014/2/14,0.050225969,0.482115814,0.046448886,0.056103467,0.078345914,0.28675995
2014/2/17,0.050225969,0.482115814,0.046448886,0.056103467,0.078345914,0.28675995
2014/2/18,0.050248295,0.483233693,0.04550805,0.054727386,0.078726683,0.287555893
2014/2/19,0.05075702,0.479729628,0.045241319,0.055995761,0.080098239,0.288178033
2014/2/20,0.050964007,0.480093295,0.044694145,0.05688797,0.080228988,0.287131594
2014/2/21,0.051090704,0.48071264,0.044842903,0.055864879,0.079948495,0.287540379
2014/2/24,0.050485247,0.480874972,0.043924907,0.060804415,0.079413338,0.28449712
2014/2/25,0.050628034,0.480974798,0.044135181,0.062229221,0.079029858,0.283002908
2014/2/26,0.050971733,0.47872405,0.04333733,0.061270711,0.079734775,0.285961402
2014/2/27,0.05153571,0.477822601,0.043763458,0.061002293,0.079608776,0.286267162
2014/2/28,0.052104249,0.475562459,0.043778548,0.061964027,0.079447332,0.287143384
2014/3/3,0.050179943,0.485113859,0.040595535,0.062386251,0.079114473,0.28260994
2014/3/4,0.051214751,0.478565162,0.040236792,0.064520717,0.078820555,0.286642023
2014/3/5,0.051737275,0.47801736,0.040211165,0.06598058,0.078968869,0.285084751
2014/3/6,0.051241976,0.480514994,0.039335987,0.066070536,0.078185339,0.284651167
2014/3/7,0.051280727,0.480023411,0.039301989,0.06421783,0.07847518,0.286700864
2014/3/10,0.050300739,0.483489149,0.03926403,0.064204185,0.078288485,0.284453413
2014/3/11,0.050469507,0.485875588,0.038458782,0.063802744,0.078811248,0.28258213
2014/3/12,0.049162607,0.487984105,0.038990972,0.065141814,0.078242359,0.280478144
2014/3/13,0.049467278,0.490440719,0.039625335,0.064868901,0.078338738,0.277259028
2014/3/14,0.048950738,0.493998513,0.038161938,0.063870425,0.078048497,0.276969889
2014/3/17,0.049514481,0.488518095,0.039366885,0.063968416,0.078355277,0.280276846
2014/3/18,0.050041655,0.485530249,0.039722572,0.061912713,0.078257065,0.284535745
2014/3/19,0.0507706,0.480615893,0.041270169,0.060088613,0.078881313,0.288373411
2014/3/20,0.049246898,0.479978908,0.042847327,0.059544148,0.079014541,0.289368177
2014/3/21,0.049630449,0.484733124,0.043009419,0.05729826,0.079362222,0.285966526
2014/3/24,0.049918765,0.481203738,0.044906206,0.059043644,0.079328406,0.285599241
2014/3/25,0.050417075,0.479615248,0.044051677,0.061634809,0.079477598,0.284803593
2014/3/26,0.051583115,0.478545066,0.044749037,0.061664373,0.080126493,0.283331917
2014/3/27,0.052578924,0.475583129,0.044681488,0.063761658,0.080320946,0.283073856
2014/3/28,0.052170463,0.474839824,0.044982941,0.063673045,0.080144137,0.284189591
2014/3/31,0.053055685,0.468120326,0.047075815,0.063406474,0.080106206,0.288235494
2014/4/1,0.056124527,0.466140208,0.047313015,0.060440971,0.079150962,0.290830318
2014/4/2,0.058101518,0.465505931,0.048110511,0.060481746,0.078644431,0.289155863
2014/4/3,0.058281177,0.465904716,0.048668532,0.060137546,0.078110245,0.288897784
2014/4/4,0.058775649,0.469718719,0.05020711,0.059496623,0.077930262,0.283871637
2014/4/7,0.058873301,0.469161704,0.051473885,0.06222197,0.078335192,0.279933948
2014/4/8,0.059329807,0.469755073,0.049986282,0.062363988,0.078182915,0.280381934
2014/4/9,0.059764883,0.468827803,0.049550869,0.06189309,0.077972126,0.281991229
2014/4/10,0.060463077,0.474648074,0.046541649,0.061766474,0.078792606,0.27778812
2014/4/11,0.060702898,0.474703387,0.046904479,0.06336443,0.079035021,0.275289785
2014/4/14,0.060026118,0.474800705,0.046808286,0.066381561,0.078026235,0.273957095
2014/4/15,0.060053401,0.468223313,0.046054477,0.069962184,0.078702554,0.277004072
2014/4/16,0.060243884,0.463680794,0.047206462,0.070163749,0.078596376,0.280108736
2014/4/17,0.060664876,0.461571697,0.046964804,0.069521376,0.078967947,0.282309301
2014/4/18,0.060664876,0.461571697,0.046964804,0.069521376,0.078967947,0.282309301
2014/4/21,0.061193714,0.458756214,0.047623379,0.069551933,0.079063308,0.283811452
2014/4/22,0.061380603,0.456562754,0.048963502,0.069031687,0.078672577,0.285388878
2014/4/23,0.060492879,0.456268789,0.052315003,0.067345043,0.078975575,0.28460271
2014/4/24,0.060392563,0.456546397,0.053959127,0.06698437,0.078858304,0.28325924
2014/4/25,0.060251302,0.460303954,0.053949166,0.066355716,0.079010808,0.280129053
2014/4/28,0.060862357,0.460401673,0.053317141,0.064058378,0.079571606,0.281788846
2014/4/29,0.06106035,0.460011846,0.053670999,0.063422545,0.079125021,0.282709239
2014/4/30,0.061364496,0.456925086,0.054094947,0.063601592,0.079868077,0.284145802
2014/5/1,0.058926546,0.457570193,0.053708655,0.062518376,0.080405044,0.286871185
2014/5/2,0.057473401,0.458035315,0.05420798,0.064304733,0.079972388,0.286006182
2014/5/5,0.056882351,0.457365843,0.055794452,0.067269141,0.079620725,0.283067488
2014/5/6,0.056378306,0.457248337,0.055641978,0.068692718,0.080694618,0.281344043
2014/5/7,0.0570973,0.452800075,0.058365099,0.067342584,0.080469978,0.283924964
2014/5/8,0.056980563,0.452475065,0.059319027,0.06738172,0.081440824,0.2824028
2014/5/9,0.0574713,0.453210534,0.059412778,0.065482728,0.080625165,0.283797495
2014/5/12,0.056849113,0.452855338,0.058291985,0.065180079,0.0802367,0.286586786
2014/5/13,0.057114499,0.45357046,0.059675652,0.062204931,0.080722647,0.286711811
2014/5/14,0.057424743,0.455591164,0.06016489,0.063519011,0.08058694,0.282713252
2014/5/15,0.057572516,0.454389875,0.061165914,0.064663035,0.080639029,0.281569631
2014/5/16,0.05749936,0.453268353,0.059866797,0.065964079,0.080555932,0.282845478
2014/5/19,0.05709085,0.449468489,0.056862628,0.074814606,0.079995836,0.28176759
2014/5/20,0.057534539,0.448445227,0.05756382,0.077799397,0.080014187,0.278642829
2014/5/21,0.058532791,0.446188289,0.0574589,0.077371877,0.079968,0.280480142
2014/5/22,0.058925196,0.445797149,0.057043374,0.076189253,0.079826855,0.282218173
2014/5/23,0.05911992,0.444125728,0.057982279,0.075642953,0.07968041,0.283448712
2014/5/26,0.05911992,0.444125728,0.057982279,0.075642953,0.07968041,0.283448712
2014/5/27,0.059813623,0.440389908,0.057211843,0.076530345,0.080075042,0.285979239
2014/5/28,0.060867483,0.441144898,0.055300835,0.075721692,0.080197647,0.286767445
2014/5/29,0.063019736,0.439973484,0.05276048,0.076174358,0.080156527,0.287915414
2014/5/30,0.064284334,0.438708754,0.052174245,0.076452242,0.08039628,0.287984144
2014/6/2,0.066797217,0.436094358,0.05275739,0.075101711,0.080105758,0.289143567
2014/6/3,0.069739117,0.435801747,0.051357441,0.076178979,0.079648214,0.287274502
2014/6/4,0.069552166,0.432035232,0.05529477,0.076984144,0.079239005,0.286894684
2014/6/5,0.069788182,0.433695693,0.056797588,0.071816046,0.079079882,0.288822608
2014/6/6,0.070896092,0.431961456,0.057811086,0.070270867,0.078910314,0.290150185
2014/6/9,0.07128708,0.431798675,0.05738347,0.069369961,0.0787824,0.291378413
2014/6/10,0.071010034,0.434375802,0.056558129,0.069294554,0.078377581,0.290383899
2014/6/11,0.070361944,0.434824694,0.056709323,0.069754446,0.078517361,0.289832232
2014/6/12,0.070604489,0.440265109,0.053975471,0.067283933,0.07892426,0.288946739
2014/6/13,0.070632064,0.440663926,0.053854923,0.066658918,0.078718324,0.289471846
2014/6/16,0.070602594,0.43873042,0.054433168,0.065948568,0.079448715,0.290836534
2014/6/17,0.06804467,0.430406224,0.052286898,0.064700757,0.078211653,0.306349798
2014/6/18,0.068345575,0.428578973,0.049744721,0.064380507,0.077515572,0.311434651
2014/6/19,0.067188852,0.437734996,0.047883691,0.062940753,0.0764737,0.307778007
2014/6/20,0.067484548,0.437372552,0.048078113,0.062705185,0.077139999,0.307219603
2014/6/23,0.067709055,0.437440982,0.047363498,0.0653334,0.076711176,0.305441889
2014/6/24,0.067960049,0.437835951,0.048578393,0.066125641,0.077081834,0.302418132
2014/6/25,0.06681491,0.43729533,0.048936228,0.065709982,0.07705067,0.30419288
2014/6/26,0.067311661,0.43678034,0.049362402,0.065693849,0.077201973,0.303649775
2014/6/27,0.068133708,0.433042374,0.049188952,0.066215922,0.07672722,0.306691823
2014/6/30,0.06766193,0.438975308,0.048354476,0.064794655,0.076414138,0.303799494
2014/7/1,0.06563236,0.431580354,0.046666308,0.063163783,0.074711265,0.31824593
2014/7/2,0.066125158,0.433577324,0.04567199,0.062329821,0.074606216,0.317689491
2014/7/3,0.065840903,0.432099736,0.046252274,0.060851765,0.074667741,0.320287581
2014/7/4,0.065840903,0.432099736,0.046252274,0.060851765,0.074667741,0.320287581
2014/7/7,0.066033539,0.433182783,0.046653643,0.061635271,0.075008081,0.317486683
2014/7/8,0.06674924,0.43638499,0.046947653,0.057985065,0.07549992,0.316433131
2014/7/9,0.066706921,0.437348296,0.04593842,0.058859725,0.075279427,0.31586721
2014/7/10,0.06701016,0.440109965,0.045410419,0.058171415,0.075307768,0.313990274
2014/7/11,0.067736318,0.441387159,0.045747387,0.055675712,0.075650373,0.313803053
2014/7/14,0.067848744,0.437170275,0.045571174,0.057116141,0.07597895,0.316314715
2014/7/15,0.068152144,0.435459705,0.045587228,0.057420491,0.076349153,0.317031278
2014/7/16,0.069717371,0.442984329,0.046463456,0.059146655,0.077830479,0.303857709
2014/7/17,0.069056709,0.445706023,0.045653424,0.063053608,0.078440428,0.298089807
2014/7/18,0.068851625,0.44333222,0.044608504,0.064136407,0.077341973,0.301729271
2014/7/21,0.068648345,0.443688464,0.044892157,0.064373899,0.077599472,0.300797663
2014/7/22,0.06870124,0.44205665,0.044648782,0.065075473,0.077616034,0.301901821
2014/7/23,0.069038106,0.441801938,0.043068492,0.066775741,0.077759798,0.301555925
2014/7/24,0.069354667,0.438019715,0.04360717,0.067438876,0.078074312,0.30350526
2014/7/25,0.069011801,0.441513846,0.043964618,0.067488702,0.077922997,0.300098036
2014/7/28,0.068768674,0.440778358,0.043904305,0.068904721,0.078141455,0.299502487
2014/7/29,0.068755805,0.439857791,0.044713615,0.070034371,0.078366174,0.298272243
2014/7/30,0.06873514,0.44055682,0.043691028,0.068895657,0.077951785,0.30016957
2014/7/31,0.066855985,0.440197624,0.047981485,0.069449975,0.07873276,0.296782171
2014/8/1,0.064428984,0.450867259,0.050862088,0.070138562,0.08027898,0.283424128
2014/8/4,0.062400821,0.449147578,0.052357326,0.07047515,0.080485159,0.285133965
2014/8/5,0.061478828,0.449284599,0.053527256,0.071148368,0.080663296,0.283897652
2014/8/6,0.060108333,0.45281088,0.053056719,0.069667426,0.080677121,0.283679521
2014/8/7,0.060008211,0.454693818,0.054653103,0.066924442,0.081070724,0.282649702
2014/8/8,0.060529882,0.452573877,0.053931519,0.067261017,0.080883313,0.284820392
2014/8/11,0.061212464,0.451349274,0.053723454,0.066058373,0.080544468,0.287111966
2014/8/12,0.061744033,0.452509054,0.052568618,0.06680272,0.081134112,0.285241463
2014/8/13,0.061622836,0.45118684,0.052514361,0.067668611,0.080746358,0.286260995
2014/8/14,0.06223775,0.451372447,0.052912829,0.065453657,0.080886649,0.287136668
2014/8/15,0.062418772,0.449057137,0.054200182,0.065757747,0.081163886,0.287402276
2014/8/18,0.06266603,0.446773324,0.05315859,0.068216453,0.08070772,0.288477883
2014/8/19,0.062986624,0.445416788,0.054407331,0.066851454,0.080654189,0.289683614
2014/8/20,0.062104171,0.443405683,0.057155452,0.066549045,0.080416623,0.290369027
2014/8/21,0.061879084,0.439642662,0.057609521,0.067834628,0.081178452,0.291855652
2014/8/22,0.062210164,0.440954846,0.058114197,0.065976038,0.08090629,0.291838465
2014/8/25,0.062212839,0.438959305,0.058499929,0.065445235,0.081197876,0.293684816
2014/8/26,0.062637129,0.438816989,0.057013658,0.066803069,0.081099045,0.293630111
2014/8/27,0.062978968,0.438328057,0.057607783,0.066804029,0.081315829,0.292965334
2014/8/28,0.062821652,0.439663521,0.057132567,0.06721706,0.081307444,0.291857757
2014/8/29,0.062620229,0.437732449,0.057819132,0.068272514,0.081088256,0.29246742
2014/9/1,0.062620229,0.437732449,0.057819132,0.068272514,0.081088256,0.29246742
2014/9/2,0.061821238,0.426465036,0.057753726,0.067766206,0.080435196,0.305758598
2014/9/3,0.06200649,0.425171467,0.057858604,0.068559126,0.080164297,0.306240016
2014/9/4,0.062244382,0.421963848,0.059684559,0.068900582,0.080521476,0.306685153
2014/9/5,0.062044097,0.423183483,0.059459493,0.06709853,0.080507987,0.307706409
2014/9/8,0.062249117,0.419571347,0.059627227,0.069762362,0.080648954,0.308140994
2014/9/9,0.06159363,0.419980817,0.061407522,0.070359269,0.080929606,0.305729155
2014/9/10,0.060544233,0.420683361,0.061199117,0.069490118,0.081070676,0.307012496
2014/9/11,0.06064148,0.418561919,0.062003495,0.068462035,0.081455033,0.308876038
2014/9/12,0.06138081,0.418967806,0.062132432,0.066405775,0.08197414,0.309139038
2014/9/15,0.060534768,0.420203015,0.063493378,0.065565117,0.082073304,0.308130418
2014/9/16,0.059502346,0.410992454,0.06208097,0.066970605,0.080777285,0.31967634
2014/9/17,0.059425167,0.40707882,0.062452439,0.066117274,0.080457238,0.324469061
2014/9/18,0.05957402,0.408788108,0.063086381,0.061457855,0.081208335,0.325885301
2014/9/19,0.060448442,0.407657192,0.065191019,0.059255586,0.082427791,0.32501997
2014/9/22,0.061200031,0.40825616,0.065652692,0.058503739,0.083273596,0.323113783
2014/9/23,0.061488302,0.412338994,0.063636226,0.057052421,0.083881961,0.321602096
2014/9/24,0.061870012,0.413779579,0.055266201,0.059210163,0.084639417,0.325234627
2014/9/25,0.061617107,0.413938591,0.056572685,0.063845083,0.084251392,0.319775143
2014/9/26,0.061293009,0.411834709,0.055887576,0.065113299,0.084359971,0.321511436
2014/9/29,0.060647436,0.412831065,0.05513576,0.064323299,0.08498467,0.322077771
2014/9/30,0.061177283,0.412457654,0.055172529,0.064003163,0.085494804,0.321694568
2014/10/1,0.06317766,0.423044027,0.057689181,0.058000842,0.087140735,0.310947556
2014/10/2,0.064375914,0.42225453,0.057679361,0.057223176,0.087203109,0.311263909
2014/10/3,0.064864491,0.417141489,0.05912249,0.05688591,0.087822988,0.314162633
2014/10/6,0.064740592,0.418578949,0.062113512,0.058367613,0.085211252,0.310988082
2014/10/7,0.064974797,0.421249826,0.063005615,0.058228883,0.085288189,0.30725269
2014/10/8,0.065329823,0.418793263,0.063168922,0.058452535,0.085168739,0.309086718
2014/10/9,0.066024693,0.420826183,0.064443376,0.061250407,0.085048802,0.302406539
2014/10/10,0.066929689,0.422270389,0.066728568,0.059452009,0.086253275,0.29836607
2014/10/13,0.066742006,0.425983386,0.067376109,0.062141437,0.086172547,0.291584514
2014/10/14,0.067023504,0.424943442,0.064872401,0.063640705,0.086082684,0.293437264
2014/10/15,0.06616979,0.42277018,0.0653535,0.068040217,0.085930993,0.291735321
